	Autocorrelation	Lag	Model	Name
2	0.8823475900851189	2	Model 2	2_343
3	0.8701648793504976	3	Model 2	2_343
4	0.8569450771838512	4	Model 2	2_343
5	0.8375698512022323	5	Model 2	2_343
6	0.8223855641674208	6	Model 2	2_343
7	0.8084631734369722	7	Model 2	2_343
8	0.7918052139240275	8	Model 2	2_343
9	0.7776665544164416	9	Model 2	2_343
0	0.9999999999999999	0	Model 2	2_347
1	0.9376867579093295	1	Model 2	2_347
2	0.913619501480572	2	Model 2	2_347
3	0.8945006410129729	3	Model 2	2_347
4	0.8959139117301704	4	Model 2	2_347
5	0.8963018526442965	5	Model 2	2_347
6	0.8929156678172175	6	Model 2	2_347
7	0.8947101887334399	7	Model 2	2_347
8	0.8841397690502876	8	Model 2	2_347
9	0.8800111109567301	9	Model 2	2_347
0	0.9999999999999996	0	Model 2	2_348
1	0.8815166215170488	1	Model 2	2_348
2	0.8284580000753655	2	Model 2	2_348
3	0.7922080588838585	3	Model 2	2_348
4	0.7645519168588584	4	Model 2	2_348
5	0.7448375242105847	5	Model 2	2_348
6	0.7315541305377841	6	Model 2	2_348
7	0.7285348936462378	7	Model 2	2_348
8	0.7274516793666608	8	Model 2	2_348
9	0.7325108497841953	9	Model 2	2_348
0	1.0	0	Model 2	2_351
1	0.8583104389411124	1	Model 2	2_351
2	0.8356570049102409	2	Model 2	2_351
3	0.8399081400602237	3	Model 2	2_351
4	0.8542244782685132	4	Model 2	2_351
5	0.8542895287144843	5	Model 2	2_351
6	0.8416857928766165	6	Model 2	2_351
7	0.82652554772704	7	Model 2	2_351
8	0.8281928974344199	8	Model 2	2_351
9	0.8266508970936516	9	Model 2	2_351
0	1.0	0	Model 2	2_354
1	0.558634117496231	1	Model 2	2_354
2	0.36715896102756174	2	Model 2	2_354
3	0.15469476673946853	3	Model 2	2_354
4	0.11478892281278265	4	Model 2	2_354
5	0.0159467624800888	5	Model 2	2_354
6	-0.016009913436257815	6	Model 2	2_354
7	-0.015450920395631023	7	Model 2	2_354
8	-0.015028979204866752	8	Model 2	2_354
9	-0.015051122314673896	9	Model 2	2_354
0	1.0	0	Model 2	2_355
1	0.8999469859252105	1	Model 2	2_355
2	0.8750631906094075	2	Model 2	2_355
3	0.8792334318408507	3	Model 2	2_355
4	0.8785010145785411	4	Model 2	2_355
5	0.8883293133379814	5	Model 2	2_355
6	0.8679634570787288	6	Model 2	2_355
7	0.8794273231333227	7	Model 2	2_355
8	0.8603772420646614	8	Model 2	2_355
9	0.857379986294881	9	Model 2	2_355
0	1.0	0	Model 2	2_360
1	0.955091332136309	1	Model 2	2_360
2	0.9489775166602075	2	Model 2	2_360
3	0.9447785344010908	3	Model 2	2_360
4	0.9403174042323181	4	Model 2	2_360
5	0.9333858035129594	5	Model 2	2_360
6	0.9329564612331273	6	Model 2	2_360
7	0.9324881670108809	7	Model 2	2_360
8	0.9303333877751863	8	Model 2	2_360
9	0.9280066994329128	9	Model 2	2_360
0	1.0	0	Model 2	2_370
1	0.9426116457249382	1	Model 2	2_370
2	0.9209394865374108	2	Model 2	2_370
3	0.9121134490852525	3	Model 2	2_370
4	0.9056811739362768	4	Model 2	2_370
5	0.9086202864553675	5	Model 2	2_370
6	0.9079280052586655	6	Model 2	2_370
7	0.900462211402801	7	Model 2	2_370
8	0.8936310211702574	8	Model 2	2_370
9	0.8841494754069342	9	Model 2	2_370
0	1.0	0	Model 2	2_393
1	0.8985923162052454	1	Model 2	2_393
2	0.8204429083346673	2	Model 2	2_393
3	0.8057086985201642	3	Model 2	2_393
4	0.7889968018751281	4	Model 2	2_393
5	0.7759828970032573	5	Model 2	2_393
6	0.7875428384660447	6	Model 2	2_393
7	0.7890637998468508	7	Model 2	2_393
8	0.7940027348377204	8	Model 2	2_393
9	0.8081005783263043	9	Model 2	2_393
0	1.0	0	Model 2	2_395
1	0.9139405835153103	1	Model 2	2_395
2	0.879561478975487	2	Model 2	2_395
3	0.8734231958679866	3	Model 2	2_395
4	0.8680809167490146	4	Model 2	2_395
5	0.8616476901527976	5	Model 2	2_395
6	0.8749032502171649	6	Model 2	2_395
7	0.8620302573222149	7	Model 2	2_395
8	0.8567211079489273	8	Model 2	2_395
9	0.8467745021651667	9	Model 2	2_395
0	1.0	0	Model 2	2_401
1	0.926270651364023	1	Model 2	2_401
2	0.8988788223811995	2	Model 2	2_401
3	0.8897503917252712	3	Model 2	2_401
4	0.8891356225859064	4	Model 2	2_401
5	0.8724088809582726	5	Model 2	2_401
6	0.8832359186177722	6	Model 2	2_401
7	0.8881705449556325	7	Model 2	2_401
8	0.883225582174495	8	Model 2	2_401
9	0.8822665854199319	9	Model 2	2_401
0	0.9999999999999999	0	Model 2	2_405
1	0.9406693301243937	1	Model 2	2_405
2	0.9017031625052019	2	Model 2	2_405
3	0.8746028077101603	3	Model 2	2_405
4	0.8389146901672244	4	Model 2	2_405
5	0.8169292575415464	5	Model 2	2_405
6	0.7924469492431712	6	Model 2	2_405
7	0.7754292123973215	7	Model 2	2_405
8	0.7652626541000821	8	Model 2	2_405
9	0.7555512775145479	9	Model 2	2_405
0	1.0	0	Model 2	2_411
1	0.9515437551870735	1	Model 2	2_411
2	0.920625217168508	2	Model 2	2_411
3	0.9052378021380404	3	Model 2	2_411
4	0.8985760267536786	4	Model 2	2_411
5	0.8899266342850943	5	Model 2	2_411
6	0.8812460206683608	6	Model 2	2_411
7	0.8817652534579518	7	Model 2	2_411
8	0.8803620026006672	8	Model 2	2_411
9	0.8731804632365678	9	Model 2	2_411
0	1.0	0	Model 2	2_412
1	0.9380597161953284	1	Model 2	2_412
2	0.9255165319858005	2	Model 2	2_412
3	0.9247476339896973	3	Model 2	2_412
4	0.9244884264104022	4	Model 2	2_412
5	0.9142833399642478	5	Model 2	2_412
6	0.9097349431431311	6	Model 2	2_412
7	0.906484392903259	7	Model 2	2_412
8	0.8980140921387322	8	Model 2	2_412
9	0.891600299869126	9	Model 2	2_412
0	1.0	0	Model 2	2_415
1	0.9404611642018995	1	Model 2	2_415
2	0.9246135111113638	2	Model 2	2_415
3	0.9146706461529132	3	Model 2	2_415
4	0.9081105544403615	4	Model 2	2_415
5	0.8997290071814973	5	Model 2	2_415
6	0.8988812554820825	6	Model 2	2_415
7	0.8896275947303476	7	Model 2	2_415
8	0.8934411857543306	8	Model 2	2_415
9	0.8904724773628049	9	Model 2	2_415
0	1.0	0	Model 2	2_418
1	0.8029256430537655	1	Model 2	2_418
2	0.7299990836584114	2	Model 2	2_418
3	0.5807903896172583	3	Model 2	2_418
4	0.4271927812182594	4	Model 2	2_418
5	0.2580529885460264	5	Model 2	2_418
6	0.16299675914828773	6	Model 2	2_418
7	0.080416027376985	7	Model 2	2_418
8	0.0037294873649509758	8	Model 2	2_418
9	-0.013098891243821	9	Model 2	2_418
0	0.9999999999999998	0	Model 2	2_421
1	0.9514644152877635	1	Model 2	2_421
2	0.9215320841048575	2	Model 2	2_421
3	0.9005400008413492	3	Model 2	2_421
4	0.8928377304660812	4	Model 2	2_421
5	0.8905978078983483	5	Model 2	2_421
6	0.8742273257973642	6	Model 2	2_421
7	0.8641798634046207	7	Model 2	2_421
8	0.8537683976433502	8	Model 2	2_421
9	0.8465261873522983	9	Model 2	2_421
0	1.0	0	Model 2	2_422
1	0.8826209546665924	1	Model 2	2_422
2	0.7575978217318613	2	Model 2	2_422
3	0.6697592667974519	3	Model 2	2_422
4	0.6222100180036504	4	Model 2	2_422
5	0.5911543555582487	5	Model 2	2_422
6	0.5538290789939843	6	Model 2	2_422
7	0.48338194364917875	7	Model 2	2_422
8	0.42748346537920145	8	Model 2	2_422
9	0.40799879547958245	9	Model 2	2_422
0	1.0	0	Model 2	2_424
1	0.932848507433721	1	Model 2	2_424
2	0.9080995729061179	2	Model 2	2_424
3	0.897208962875907	3	Model 2	2_424
4	0.9030565886133061	4	Model 2	2_424
5	0.8994430879801127	5	Model 2	2_424
6	0.8960641405552169	6	Model 2	2_424
7	0.8977259820632187	7	Model 2	2_424
8	0.8922118635219528	8	Model 2	2_424
9	0.8806776061627732	9	Model 2	2_424
0	0.9999999999999998	0	Model 2	2_427
1	0.906206329134476	1	Model 2	2_427
2	0.8685494716701114	2	Model 2	2_427
3	0.8460627151790551	3	Model 2	2_427
4	0.8354891886705339	4	Model 2	2_427
5	0.8310411941671403	5	Model 2	2_427
6	0.8416443758589843	6	Model 2	2_427
7	0.8429501977531229	7	Model 2	2_427
8	0.8441841590935876	8	Model 2	2_427
9	0.8676898257429915	9	Model 2	2_427
0	0.9999999999999998	0	Model 2	2_434
1	0.9361359079526469	1	Model 2	2_434
2	0.8948315862331108	2	Model 2	2_434
3	0.8695394628621481	3	Model 2	2_434
4	0.849596736408931	4	Model 2	2_434
5	0.8159704519716464	5	Model 2	2_434
6	0.7977230099083998	6	Model 2	2_434
7	0.790381159460336	7	Model 2	2_434
8	0.775606172954235	8	Model 2	2_434
9	0.7662191698906107	9	Model 2	2_434
0	1.0	0	Model 2	2_437
1	0.9384768295870889	1	Model 2	2_437
2	0.9055562875739837	2	Model 2	2_437
3	0.8855490796065129	3	Model 2	2_437
4	0.8667055329178456	4	Model 2	2_437
5	0.8581890430559683	5	Model 2	2_437
6	0.8507725833512585	6	Model 2	2_437
7	0.853120776039179	7	Model 2	2_437
8	0.8496801827003749	8	Model 2	2_437
9	0.8516871099244383	9	Model 2	2_437
0	1.0	0	Model 2	2_438
1	0.9525649817547722	1	Model 2	2_438
2	0.9205104745266425	2	Model 2	2_438
3	0.8974758397079545	3	Model 2	2_438
4	0.8824935655211594	4	Model 2	2_438
5	0.8732454673049321	5	Model 2	2_438
6	0.8758804543952504	6	Model 2	2_438
7	0.8817673651375317	7	Model 2	2_438
8	0.8783272966204777	8	Model 2	2_438
9	0.8729723627889092	9	Model 2	2_438
0	0.9999999999999998	0	Model 2	2_443
1	0.8868354252969878	1	Model 2	2_443
2	0.8293125513077778	2	Model 2	2_443
3	0.8099835335618286	3	Model 2	2_443
4	0.8087245999541248	4	Model 2	2_443
5	0.8119075786018263	5	Model 2	2_443
6	0.8031584149293779	6	Model 2	2_443
7	0.7967065009329781	7	Model 2	2_443
8	0.7763853777622962	8	Model 2	2_443
9	0.7728893710278535	9	Model 2	2_443
0	1.0	0	Model 2	2_447
1	0.9507055877357515	1	Model 2	2_447
2	0.9208467197195406	2	Model 2	2_447
3	0.9200264066178565	3	Model 2	2_447
4	0.9041495159450466	4	Model 2	2_447
5	0.8908385837691744	5	Model 2	2_447
6	0.8816392738085567	6	Model 2	2_447
7	0.8744137215759583	7	Model 2	2_447
8	0.8739611244443026	8	Model 2	2_447
9	0.8774464534038977	9	Model 2	2_447
0	1.0	0	Model 2	2_451
1	0.9152023086770184	1	Model 2	2_451
2	0.8643778133103309	2	Model 2	2_451
3	0.8412503134636473	3	Model 2	2_451
4	0.8360261009394401	4	Model 2	2_451
5	0.8185975389469874	5	Model 2	2_451
6	0.8203252596464076	6	Model 2	2_451
7	0.8264492343761657	7	Model 2	2_451
8	0.8460723422012262	8	Model 2	2_451
9	0.8417464688008228	9	Model 2	2_451
0	1.0	0	Model 2	2_452
1	0.9491525925561427	1	Model 2	2_452
2	0.8969949265467972	2	Model 2	2_452
3	0.8738158643943424	3	Model 2	2_452
4	0.8652303847385532	4	Model 2	2_452
5	0.8574546632824571	5	Model 2	2_452
6	0.8512869788313994	6	Model 2	2_452
7	0.8409556900760097	7	Model 2	2_452
8	0.8352381497535214	8	Model 2	2_452
9	0.8248566804302137	9	Model 2	2_452
0	0.9999999999999999	0	Model 2	2_453
1	0.9172903707378528	1	Model 2	2_453
2	0.919466616036408	2	Model 2	2_453
3	0.9045686379091907	3	Model 2	2_453
4	0.9069602449243066	4	Model 2	2_453
5	0.8974870690275589	5	Model 2	2_453
6	0.9010699624878337	6	Model 2	2_453
7	0.8935956194253405	7	Model 2	2_453
8	0.8887787776969772	8	Model 2	2_453
9	0.8811609174149148	9	Model 2	2_453
0	1.0	0	Model 2	2_456
1	0.8430811623726	1	Model 2	2_456
2	0.6760462442219247	2	Model 2	2_456
3	0.5646661979553116	3	Model 2	2_456
4	0.5053466002518289	4	Model 2	2_456
5	0.43456212153707685	5	Model 2	2_456
6	0.417019436190801	6	Model 2	2_456
7	0.4572904676764879	7	Model 2	2_456
8	0.4830930766197893	8	Model 2	2_456
9	0.4589688254477042	9	Model 2	2_456
0	1.0	0	Model 2	2_457
1	0.9325728683228082	1	Model 2	2_457
2	0.9026265426688039	2	Model 2	2_457
3	0.8949604952808132	3	Model 2	2_457
4	0.8930162202744164	4	Model 2	2_457
5	0.88187768314296	5	Model 2	2_457
6	0.8869058950545654	6	Model 2	2_457
7	0.885912692208732	7	Model 2	2_457
8	0.8862981944471865	8	Model 2	2_457
9	0.8713038387228801	9	Model 2	2_457
0	1.0	0	Model 2	2_467
1	0.8981121658047556	1	Model 2	2_467
2	0.8387982120870187	2	Model 2	2_467
3	0.8207663956266434	3	Model 2	2_467
4	0.8238557445527556	4	Model 2	2_467
5	0.8262608292881558	5	Model 2	2_467
6	0.8031482525360057	6	Model 2	2_467
7	0.7862114743570827	7	Model 2	2_467
8	0.7567111806209259	8	Model 2	2_467
9	0.7673183476001532	9	Model 2	2_467
0	1.0	0	Model 2	2_469
1	0.8861041513073499	1	Model 2	2_469
2	0.7700175571644258	2	Model 2	2_469
3	0.6616006550996173	3	Model 2	2_469
4	0.6041687481312447	4	Model 2	2_469
5	0.6044880654490895	5	Model 2	2_469
6	0.5919181363632098	6	Model 2	2_469
7	0.5790415771932913	7	Model 2	2_469
8	0.5590156917332916	8	Model 2	2_469
9	0.502837746850942	9	Model 2	2_469
0	0.9999999999999998	0	Model 2	2_474
1	0.849630445663737	1	Model 2	2_474
2	0.82076907632669	2	Model 2	2_474
3	0.8075733136768057	3	Model 2	2_474
4	0.7849514398889925	4	Model 2	2_474
5	0.8106200067468604	5	Model 2	2_474
6	0.8153500652881336	6	Model 2	2_474
7	0.824785538656766	7	Model 2	2_474
8	0.8048275106012392	8	Model 2	2_474
9	0.8095669402089666	9	Model 2	2_474
0	0.9999999999999998	0	Model 2	2_476
1	0.9377636578620087	1	Model 2	2_476
2	0.9116418874498284	2	Model 2	2_476
3	0.8902646734361809	3	Model 2	2_476
4	0.869093108455433	4	Model 2	2_476
5	0.8524485935707319	5	Model 2	2_476
6	0.8414365958337883	6	Model 2	2_476
7	0.8301992685600239	7	Model 2	2_476
8	0.8299658063400726	8	Model 2	2_476
9	0.8165780488124037	9	Model 2	2_476
0	1.0	0	Model 2	2_479
1	0.9027155179687646	1	Model 2	2_479
2	0.8726748649836265	2	Model 2	2_479
3	0.8712628636682705	3	Model 2	2_479
4	0.8632058072696702	4	Model 2	2_479
5	0.8461861221179336	5	Model 2	2_479
6	0.8346819545729313	6	Model 2	2_479
7	0.8246715007080462	7	Model 2	2_479
8	0.8169958402416246	8	Model 2	2_479
9	0.8065249120234871	9	Model 2	2_479
0	1.0	0	Model 2	2_480
1	0.9071813316680707	1	Model 2	2_480
2	0.8546198184088508	2	Model 2	2_480
3	0.8290235920626007	3	Model 2	2_480
4	0.8208138280135797	4	Model 2	2_480
5	0.8108163626642896	5	Model 2	2_480
6	0.8025509534143317	6	Model 2	2_480
7	0.7942587043543492	7	Model 2	2_480
8	0.7756452504627974	8	Model 2	2_480
9	0.7687838742757019	9	Model 2	2_480
0	1.0	0	Model 2	2_495
1	0.9100266683119771	1	Model 2	2_495
2	0.851551024666746	2	Model 2	2_495
3	0.8232203933013459	3	Model 2	2_495
4	0.7954892822265073	4	Model 2	2_495
5	0.7639057365511303	5	Model 2	2_495
6	0.7610438540085299	6	Model 2	2_495
7	0.7507600740872546	7	Model 2	2_495
8	0.7602800748990437	8	Model 2	2_495
9	0.7645027818135627	9	Model 2	2_495
0	1.0	0	Model 2	2_498
1	0.9516110702565315	1	Model 2	2_498
2	0.924056387993933	2	Model 2	2_498
3	0.8972017411512933	3	Model 2	2_498
4	0.8793192770797802	4	Model 2	2_498
5	0.8690135515334211	5	Model 2	2_498
6	0.8665464989504763	6	Model 2	2_498
7	0.8786870452229497	7	Model 2	2_498
8	0.8794117477006671	8	Model 2	2_498
9	0.8813312757592564	9	Model 2	2_498
0	1.0	0	Model 2	2_509
1	0.9222751769335628	1	Model 2	2_509
2	0.8991117201526398	2	Model 2	2_509
3	0.8832706371639493	3	Model 2	2_509
4	0.8745238126021292	4	Model 2	2_509
5	0.8839839579665423	5	Model 2	2_509
6	0.8695453717212417	6	Model 2	2_509
7	0.874453158493914	7	Model 2	2_509
8	0.8588730448862879	8	Model 2	2_509
9	0.8598653920456589	9	Model 2	2_509
0	1.0	0	Model 2	2_512
1	0.9222638748655899	1	Model 2	2_512
2	0.9064459666643184	2	Model 2	2_512
3	0.8991609392683639	3	Model 2	2_512
4	0.91128325418014	4	Model 2	2_512
5	0.9053189873752213	5	Model 2	2_512
6	0.8937683396233721	6	Model 2	2_512
7	0.8894376913046415	7	Model 2	2_512
8	0.8994867494148487	8	Model 2	2_512
9	0.8858770952718085	9	Model 2	2_512
0	1.0	0	Model 2	2_513
1	0.9499018751692397	1	Model 2	2_513
2	0.8948259345046122	2	Model 2	2_513
3	0.8620875546131485	3	Model 2	2_513
4	0.8453825609858585	4	Model 2	2_513
5	0.8417911276811967	5	Model 2	2_513
6	0.8325865378853438	6	Model 2	2_513
7	0.8199203646786137	7	Model 2	2_513
8	0.8070531733799232	8	Model 2	2_513
9	0.7999369102377129	9	Model 2	2_513
0	1.0	0	Model 2	2_525
1	0.9018933875844805	1	Model 2	2_525
2	0.8887261149341558	2	Model 2	2_525
3	0.8885605028061618	3	Model 2	2_525
4	0.890020141887448	4	Model 2	2_525
5	0.8887570234043636	5	Model 2	2_525
6	0.8752282900584465	6	Model 2	2_525
7	0.8790471629192764	7	Model 2	2_525
8	0.876421842492489	8	Model 2	2_525
9	0.8604567258870169	9	Model 2	2_525
0	1.0	0	Model 2	2_530
1	0.924307917734453	1	Model 2	2_530
2	0.9119060931008438	2	Model 2	2_530
3	0.897065257984414	3	Model 2	2_530
4	0.9014118638036783	4	Model 2	2_530
5	0.8999982118866866	5	Model 2	2_530
6	0.886474961782036	6	Model 2	2_530
7	0.8904117392128185	7	Model 2	2_530
8	0.8881883939076002	8	Model 2	2_530
9	0.8880656271246061	9	Model 2	2_530
0	1.0	0	Model 2	2_534
1	0.9169887693733181	1	Model 2	2_534
2	0.8258931811517048	2	Model 2	2_534
3	0.7738360040845013	3	Model 2	2_534
4	0.7231641716211716	4	Model 2	2_534
5	0.6583206041702071	5	Model 2	2_534
6	0.6102175438362977	6	Model 2	2_534
7	0.5786537619295377	7	Model 2	2_534
8	0.547865645624432	8	Model 2	2_534
9	0.5058320601325775	9	Model 2	2_534
0	1.0	0	Model 2	2_536
1	0.8234100611116485	1	Model 2	2_536
2	0.6254208407471669	2	Model 2	2_536
3	0.5117415025814487	3	Model 2	2_536
4	0.4436551409982838	4	Model 2	2_536
5	0.44838159960005447	5	Model 2	2_536
6	0.44581630076728956	6	Model 2	2_536
7	0.39176943411545795	7	Model 2	2_536
8	0.3514121135308718	8	Model 2	2_536
9	0.3273552262912127	9	Model 2	2_536
0	0.9999999999999999	0	Model 2	2_538
1	0.9138649194808278	1	Model 2	2_538
2	0.8908986020587554	2	Model 2	2_538
3	0.8728831858679772	3	Model 2	2_538
4	0.8694272403231568	4	Model 2	2_538
5	0.8673754166730039	5	Model 2	2_538
6	0.8646397598638785	6	Model 2	2_538
7	0.8603946772372131	7	Model 2	2_538
8	0.8600178855341587	8	Model 2	2_538
9	0.8546932478783696	9	Model 2	2_538
0	1.0	0	Model 2	2_539
1	0.9034951844449082	1	Model 2	2_539
2	0.8561121666973879	2	Model 2	2_539
3	0.8086850858521483	3	Model 2	2_539
4	0.7789613328345439	4	Model 2	2_539
5	0.7710194837637389	5	Model 2	2_539
6	0.7640837235621813	6	Model 2	2_539
7	0.7472818892161432	7	Model 2	2_539
8	0.7360971483801758	8	Model 2	2_539
9	0.7253038212445467	9	Model 2	2_539
0	0.9999999999999998	0	Model 2	2_542
1	0.9530804070634058	1	Model 2	2_542
2	0.9278615187317597	2	Model 2	2_542
3	0.9125719570615412	3	Model 2	2_542
4	0.9056508703679482	4	Model 2	2_542
5	0.8989526847970722	5	Model 2	2_542
6	0.8917327258385473	6	Model 2	2_542
7	0.8907487755070821	7	Model 2	2_542
8	0.8890270454847353	8	Model 2	2_542
9	0.8927010328231881	9	Model 2	2_542
0	1.0	0	Model 2	2_545
1	0.9713469350765501	1	Model 2	2_545
2	0.9318998230316305	2	Model 2	2_545
3	0.8931318817796204	3	Model 2	2_545
4	0.8573521877430942	4	Model 2	2_545
5	0.8249760919028664	5	Model 2	2_545
6	0.7913725965306031	6	Model 2	2_545
7	0.7582560502296909	7	Model 2	2_545
8	0.7285964722733147	8	Model 2	2_545
9	0.7072245900876313	9	Model 2	2_545
0	0.9999999999999999	0	Model 2	2_548
1	0.7947859833819313	1	Model 2	2_548
2	0.6785029660333051	2	Model 2	2_548
3	0.5379963505087703	3	Model 2	2_548
4	0.42504740226545107	4	Model 2	2_548
5	0.36111816918021683	5	Model 2	2_548
6	0.28176086106081205	6	Model 2	2_548
7	0.2363902430339204	7	Model 2	2_548
8	0.20345174580314768	8	Model 2	2_548
9	0.14795537689526225	9	Model 2	2_548
0	1.0	0	Model 2	2_555
1	0.914163759903489	1	Model 2	2_555
2	0.8849306691105021	2	Model 2	2_555
3	0.8611672298850289	3	Model 2	2_555
4	0.851442946845628	4	Model 2	2_555
5	0.8518199988395159	5	Model 2	2_555
6	0.8419878350138658	6	Model 2	2_555
7	0.8618384276156482	7	Model 2	2_555
8	0.8572500294524668	8	Model 2	2_555
9	0.8690119824167187	9	Model 2	2_555
0	1.0	0	Model 2	2_556
1	0.9386658418926975	1	Model 2	2_556
2	0.9237220421570742	2	Model 2	2_556
3	0.9299552187655216	3	Model 2	2_556
4	0.9256651566004725	4	Model 2	2_556
5	0.914246068504254	5	Model 2	2_556
6	0.9110242124794575	6	Model 2	2_556
7	0.912560121736015	7	Model 2	2_556
8	0.9113762711972215	8	Model 2	2_556
9	0.9012515592561686	9	Model 2	2_556
0	1.0	0	Model 2	2_566
1	0.9376772953060534	1	Model 2	2_566
2	0.923833911874563	2	Model 2	2_566
3	0.9128648677138264	3	Model 2	2_566
4	0.9015380923635223	4	Model 2	2_566
5	0.9181475278514944	5	Model 2	2_566
6	0.9085480779790365	6	Model 2	2_566
7	0.9151969663170341	7	Model 2	2_566
8	0.9052758405790949	8	Model 2	2_566
9	0.8982631187979879	9	Model 2	2_566
0	1.0	0	Model 2	2_567
1	0.9026360893054544	1	Model 2	2_567
2	0.8905359259886736	2	Model 2	2_567
3	0.8786698613908532	3	Model 2	2_567
4	0.8784156392225803	4	Model 2	2_567
5	0.8761931194570132	5	Model 2	2_567
6	0.8615290858875592	6	Model 2	2_567
7	0.8718898126622171	7	Model 2	2_567
8	0.8757115323168374	8	Model 2	2_567
9	0.87339538546347	9	Model 2	2_567
0	1.0	0	Model 2	2_568
1	0.937860571709554	1	Model 2	2_568
2	0.9182231795990258	2	Model 2	2_568
3	0.9207081826995079	3	Model 2	2_568
4	0.922158775488982	4	Model 2	2_568
5	0.9136312785873695	5	Model 2	2_568
6	0.9023976450690767	6	Model 2	2_568
7	0.9116627971424208	7	Model 2	2_568
8	0.9114214997202932	8	Model 2	2_568
9	0.9115252252749657	9	Model 2	2_568
0	0.9999999999999999	0	Model 2	2_575
1	0.8577346617036947	1	Model 2	2_575
2	0.8700454263033844	2	Model 2	2_575
3	0.839320833236003	3	Model 2	2_575
4	0.8522914075563011	4	Model 2	2_575
5	0.8330520633093058	5	Model 2	2_575
6	0.8500381622328617	6	Model 2	2_575
7	0.8635255465206463	7	Model 2	2_575
8	0.8506338235258293	8	Model 2	2_575
9	0.845887057496656	9	Model 2	2_575
0	1.0	0	Model 2	2_583
1	0.8916262861567074	1	Model 2	2_583
2	0.8259562910701155	2	Model 2	2_583
3	0.779915794865408	3	Model 2	2_583
4	0.7476528524909954	4	Model 2	2_583
5	0.7069455489290604	5	Model 2	2_583
6	0.655747584081182	6	Model 2	2_583
7	0.6219175188661035	7	Model 2	2_583
8	0.6018050942365201	8	Model 2	2_583
9	0.5988892552730167	9	Model 2	2_583
0	1.0	0	Model 2	2_592
1	0.9357578397970268	1	Model 2	2_592
2	0.8966993532715163	2	Model 2	2_592
3	0.8734220917103013	3	Model 2	2_592
4	0.8529644499894473	4	Model 2	2_592
5	0.8386075038288828	5	Model 2	2_592
6	0.8118678645464746	6	Model 2	2_592
7	0.7915527605392456	7	Model 2	2_592
8	0.7812177648813179	8	Model 2	2_592
9	0.760115167484523	9	Model 2	2_592
0	0.9999999999999996	0	Model 2	2_594
1	0.8893877621456389	1	Model 2	2_594
2	0.8550580907429607	2	Model 2	2_594
3	0.8431996555909292	3	Model 2	2_594
4	0.8425592264120025	4	Model 2	2_594
5	0.8175946961335402	5	Model 2	2_594
6	0.7930415616595264	6	Model 2	2_594
7	0.8137486143145958	7	Model 2	2_594
8	0.8172681762816694	8	Model 2	2_594
9	0.7984336825867455	9	Model 2	2_594
0	1.0	0	Model 2	2_595
1	0.9366683816846846	1	Model 2	2_595
2	0.8808305879279983	2	Model 2	2_595
3	0.8391501909349023	3	Model 2	2_595
4	0.8080255586583271	4	Model 2	2_595
5	0.7854673553794342	5	Model 2	2_595
6	0.7802335675909083	6	Model 2	2_595
7	0.7738238276504968	7	Model 2	2_595
8	0.7633146795869771	8	Model 2	2_595
9	0.7478966747072089	9	Model 2	2_595
0	0.9999999999999998	0	Model 2	2_597
1	0.9228073068957777	1	Model 2	2_597
2	0.8987971908378146	2	Model 2	2_597
3	0.885956469126394	3	Model 2	2_597
4	0.8796571616384411	4	Model 2	2_597
5	0.8808533856700368	5	Model 2	2_597
6	0.8849433344946902	6	Model 2	2_597
7	0.8977939708176012	7	Model 2	2_597
8	0.8851848966895953	8	Model 2	2_597
9	0.8794305268109617	9	Model 2	2_597
0	1.0	0	Model 2	2_598
1	0.9549036551834309	1	Model 2	2_598
2	0.942204030928917	2	Model 2	2_598
