	Label	ROG	Name	Weight	Life Span	Model
11	True	1.0277980764916834	2_2991	6.1078613532061805	135	Model 2
16	True	0.9556614934854409	2_2991	16.150730891826225	189	Model 2
17	True	0.6758963331177351	2_2991	7.056388611388609	176	Model 2
18	True	0.6183325973530919	2_2991	1.7002801120448177	129	Model 2
24	True	0.9376572629111588	2_2991	3.764191081838141	133	Model 2
30	True	0.7647557506397238	2_2991	5.27952380952381	167	Model 2
33	True	0.9712640007330625	2_2991	10.939315161962218	166	Model 2
36	True	0.8450755129253822	2_2991	3.541269841269841	149	Model 2
46	True	0.7235445565497692	2_2991	1.2064102564102563	19	Model 2
6	True	0.30254353235902115	2_2998	1.8699999999999999	3	Model 2
23	True	2.3721893105287055	2_2998	5.746428571428573	8	Model 2
45	True	1.779877311468077	2_2998	0.5785714285714283	8	Model 2
233	True	0.8231291111540728	2_2998	2.9499999999999993	5	Model 2
333	True	0.4266409549494597	2_2998	2.9999999999999925	3	Model 2
367	True	0.45578794305070414	2_2998	3.233333333333337	6	Model 2
23	True	3.941336594854032	2_2999	15.881674208144798	18	Model 2
44	True	0.9206023311465399	2_2999	3.593333333333333	7	Model 2
50	True	0.5556131912656948	2_2999	2.0200000000000005	3	Model 2
57	True	1.0221171364992718	2_2999	2.6666666666666665	3	Model 2
58	True	4.116408722864492	2_2999	24.759803921568626	28	Model 2
64	True	0.8347492829536196	2_2999	1.8880952380952392	2	Model 2
81	True	1.0305516117268143	2_2999	2.75	3	Model 2
97	True	4.412913376496859	2_2999	30.93611111111111	44	Model 2
102	True	1.738635318425124	2_2999	3.3694444444444445	5	Model 2
105	True	5.351025835056855	2_2999	20.706666666666663	23	Model 2
134	True	2.558472465494265	2_2999	15.041666666666666	15	Model 2
137	True	3.232077758647971	2_2999	14.493333333333332	17	Model 2
138	True	1.5071251302745363	2_2999	2.6399999999999997	3	Model 2
0	True	0.5524560939259808	2_3000	22.780476190476193	197	Model 2
1	True	0.9188649581823969	2_3000	36.49473102061337	191	Model 2
4	True	0.9577545537393991	2_3000	3.8335143288084463	96	Model 2
8	True	0.39788742821701983	2_3000	6.225042016806722	110	Model 2
10	True	0.5903146700890958	2_3000	31.13650793650794	183	Model 2
11	True	0.5808375485571011	2_3000	20.089804280686632	164	Model 2
20	True	0.3709539985392233	2_3000	2.83982905982906	35	Model 2
21	True	0.561275209619163	2_3000	8.857698412698413	151	Model 2
23	True	0.4930306757426466	2_3000	2.721269841269841	136	Model 2
24	True	0.4764687572225489	2_3000	9.822619047619046	149	Model 2
34	True	0.4142123790850646	2_3000	1.3933333333333333	61	Model 2
35	True	0.892272234372086	2_3000	26.369388422035478	119	Model 2
0	True	1.7928732874780549	2_3001	7.267619047619048	35	Model 2
4	True	4.965675305243902	2_3001	77.01285714285714	198	Model 2
10	True	3.864700948117208	2_3001	27.63184227537169	97	Model 2
15	True	4.051980191268292	2_3001	31.42291962939022	112	Model 2
18	True	2.0616634803018914	2_3001	27.297142857142852	62	Model 2
39	True	3.1629498964887124	2_3001	16.10904761904762	40	Model 2
0	True	0.3075172870309258	2_3007	1.4597565179918122	3	Model 2
13	True	0.3784603666674595	2_3007	1.9166666666666667	2	Model 2
18	True	1.2940403738847945	2_3007	19.42666666666667	48	Model 2
25	True	0.8588595079676952	2_3007	14.96098901098901	39	Model 2
26	True	0.2530567147670241	2_3007	1.918767507002801	37	Model 2
29	True	0.9931302527609881	2_3007	10.68262443438914	50	Model 2
44	True	3.1274129921099183	2_3007	22.579841269841275	34	Model 2
55	True	1.103753533511367	2_3007	9.127777777777776	10	Model 2
58	True	1.876175670625662	2_3007	15.53920634920635	17	Model 2
71	True	1.4630480527320662	2_3007	23.45233893557423	29	Model 2
90	True	0.804953755510408	2_3007	8.158366013071898	15	Model 2
103	True	0.6035244914512724	2_3007	2.060001694484453	3	Model 2
107	True	1.9824153396576825	2_3007	19.496287655111185	24	Model 2
4	True	3.1799651754732734	2_3011	31.09809523809524	34	Model 2
7	True	2.0725709267892785	2_3011	6.291190476190476	13	Model 2
9	True	3.562376822094514	2_3011	23.832142857142856	46	Model 2
11	True	2.527317942448077	2_3011	14.0	14	Model 2
14	True	2.4083813617726255	2_3011	32.41952380952381	68	Model 2
15	True	1.6895062435053811	2_3011	23.583333333333336	25	Model 2
17	True	1.8695541954984314	2_3011	21.19	48	Model 2
18	True	0.8965777576336674	2_3011	4.34	5	Model 2
21	True	2.3467603431106263	2_3011	35.9552380952381	96	Model 2
1	True	0.39589259152399864	2_3013	12.526190476190475	35	Model 2
6	True	1.4252250605601322	2_3013	46.318516483516476	118	Model 2
7	True	1.3985403508160172	2_3013	32.08388673418085	107	Model 2
26	True	1.1897714254861265	2_3013	18.8215873015873	66	Model 2
28	True	0.3479750294871656	2_3013	3.4000000000000004	3	Model 2
30	True	1.5361958249123897	2_3013	15.299342814048696	49	Model 2
40	True	1.6574509958470391	2_3013	17.95	49	Model 2
42	True	2.021653952055521	2_3013	28.59285714285714	29	Model 2
0	True	0.5771286719537698	2_3017	44.46563492063492	118	Model 2
7	True	0.4373996447290401	2_3017	27.55396825396825	179	Model 2
8	True	0.3694515854320724	2_3017	19.958656180420885	176	Model 2
9	True	0.3966459036121306	2_3017	2.3095238095238093	3	Model 2
10	True	0.3467662420398956	2_3017	16.473669108669107	164	Model 2
13	True	0.47884053855620184	2_3017	26.165238095238095	158	Model 2
14	True	0.3859430493192486	2_3017	31.510232708468	159	Model 2
19	True	0.5571321887410097	2_3017	6.144981684981685	143	Model 2
23	True	0.3693977595245305	2_3017	8.375210084033613	124	Model 2
1	True	1.3456504772487057	2_3018	4.287716727716727	6	Model 2
3	True	0.7379572900089196	2_3018	1.2532356532356532	4	Model 2
17	True	0.8332942720642706	2_3018	3.2333333333333334	4	Model 2
43	True	3.7720195905421336	2_3018	22.016666666666666	42	Model 2
47	True	2.762915219311345	2_3018	23.476638655462185	39	Model 2
57	True	0.7589937588931565	2_3018	2.8	3	Model 2
76	True	0.8381089625168434	2_3018	1.9333333333333327	4	Model 2
82	True	0.5080096238534293	2_3018	1.3333333333333321	4	Model 2
83	True	7.553611111811737	2_3018	48.56388278388278	61	Model 2
87	True	1.6962846568306411	2_3018	9.30375350140056	11	Model 2
92	True	4.4186966123779845	2_3018	42.957422969187675	45	Model 2
3	True	1.4672594350838757	2_3019	9.013333333333332	11	Model 2
18	True	0.9741575485541331	2_3019	2.5714285714285707	3	Model 2
27	True	1.5049026600557436	2_3019	6.883333333333335	9	Model 2
32	True	2.56302233729932	2_3019	12.393809523809523	20	Model 2
41	True	0.8341886454990867	2_3019	2.7092760180995468	3	Model 2
79	True	0.4533887343212604	2_3019	2.749999999999999	3	Model 2
148	True	0.6238336399857496	2_3019	2.466666666666666	3	Model 2
166	True	0.8920451745464254	2_3019	4.5	4	Model 2
214	True	0.6930339879598082	2_3019	2.833333333333335	3	Model 2
228	True	8.965869575668272	2_3019	20.200000000000006	66	Model 2
243	True	5.144840662642966	2_3019	6.928571428571427	41	Model 2
250	True	5.0607510621536465	2_3019	8.44285714285714	32	Model 2
251	True	4.64094141410798	2_3019	11.205238095238098	24	Model 2
259	True	0.8286257363810192	2_3019	1.9047619047619042	9	Model 2
262	True	0.4185673545764577	2_3019	1.9366300366300324	7	Model 2
264	True	0.7226640275094689	2_3019	1.6352380952380958	2	Model 2
0	True	0.8915570498837613	2_3042	11.424806907088854	190	Model 2
1	True	1.0622620394619966	2_3042	22.875495080083315	196	Model 2
3	True	0.8008876779401393	2_3042	9.670604395604395	196	Model 2
14	True	0.8817669563005976	2_3042	24.18468809517085	177	Model 2
15	True	0.32761478000951966	2_3042	1.676470588235294	3	Model 2
18	True	0.6454887698642574	2_3042	13.703606966393984	43	Model 2
26	True	0.9058509312781592	2_3042	9.932304334069041	34	Model 2
37	True	0.587336172442694	2_3042	14.139592775041049	55	Model 2
47	True	0.7535234330219379	2_3042	3.558333333333333	17	Model 2
57	True	0.6885255054245542	2_3042	11.838733749910219	76	Model 2
58	True	0.31998647820722237	2_3042	2.8644444444444446	41	Model 2
71	True	0.756375009120263	2_3042	9.809828504828504	196	Model 2
74	True	0.812402592279055	2_3042	18.364132730015083	82	Model 2
76	True	0.7537990215115162	2_3042	11.388444300797241	39	Model 2
2	True	1.2690702668780662	2_3044	27.695317460317458	189	Model 2
3	True	1.0029137598882236	2_3044	10.473284232107762	183	Model 2
4	True	0.9358148984854177	2_3044	22.179136745607334	188	Model 2
6	True	0.7951400274932927	2_3044	5.507301587301586	190	Model 2
7	True	0.9959869499937704	2_3044	29.895555555555557	191	Model 2
14	True	0.44777527850957954	2_3044	1.225	65	Model 2
19	True	1.0380996670215301	2_3044	16.28334900393724	151	Model 2
20	True	1.370155859736953	2_3044	18.881065046065046	110	Model 2
23	True	0.9783199576936695	2_3044	6.119999999999999	26	Model 2
30	True	1.2743975114412336	2_3044	21.512236652236652	181	Model 2
34	True	1.1990756514644838	2_3044	15.952488883665355	152	Model 2
35	True	0.8985189294098741	2_3044	11.778287268287265	190	Model 2
0	True	0.8644132424606691	2_3051	5.049999999999999	81	Model 2
1	True	1.1934481702045103	2_3051	20.614579831932772	184	Model 2
3	True	1.3201788175597948	2_3051	24.40095238095238	183	Model 2
8	True	1.0148628284249224	2_3051	27.082985347985346	179	Model 2
14	True	1.2616807435069979	2_3051	18.24357142857143	178	Model 2
16	True	1.456974336736029	2_3051	28.785308123249298	196	Model 2
23	True	1.2437270899201531	2_3051	14.436190476190474	193	Model 2
24	True	0.8547513125076501	2_3051	16.991666666666667	166	Model 2
27	True	1.4525243900279865	2_3051	3.3107142857142855	154	Model 2
43	True	1.2999776068824649	2_3051	27.625698125404007	183	Model 2
1	True	0.6450682168410332	2_3054	3.0833333333333335	3	Model 2
11	True	0.7331167332529629	2_3054	3.83	5	Model 2
15	True	0.6139649670265109	2_3054	2.1	2	Model 2
18	True	1.7838699726531573	2_3054	16.37781512605042	105	Model 2
20	True	2.512929653726267	2_3054	31.871050420168068	129	Model 2
21	True	2.4248527001414235	2_3054	17.122577030812323	86	Model 2
22	True	0.8668435577637129	2_3054	9.870000000000001	69	Model 2
26	True	1.890061441770495	2_3054	12.66333333333333	104	Model 2
27	True	2.2489887229973227	2_3054	34.58408424908424	146	Model 2
28	True	1.886604111098309	2_3054	38.76048157724628	149	Model 2
33	True	1.1633705502931804	2_3054	5.405714285714286	8	Model 2
4	True	5.1008843820391805	2_3069	56.07999999999999	123	Model 2
6	True	0.5785210253638869	2_3069	2.6400000000000006	7	Model 2
7	True	5.34166933441503	2_3069	25.31723191840839	48	Model 2
18	True	0.8104502645763605	2_3069	4.373333333333333	6	Model 2
20	True	6.610225958255321	2_3069	56.38952380952381	133	Model 2
53	True	1.4410821948035064	2_3069	9.219444444444449	11	Model 2
2	True	0.6657107919950728	2_3086	36.265	186	Model 2
5	True	0.8114109466887239	2_3086	22.144285714285715	187	Model 2
8	True	0.8085430637649067	2_3086	26.73595238095238	163	Model 2
15	True	0.7448279199350274	2_3086	19.544761904761906	157	Model 2
17	True	0.8372768774204375	2_3086	27.286190476190477	170	Model 2
20	True	0.6767650671046115	2_3086	23.432857142857145	139	Model 2
29	True	0.7904481820870141	2_3086	15.794999999999998	148	Model 2
34	True	0.44333881658885615	2_3086	7.067142857142856	129	Model 2
35	True	0.601408836471274	2_3086	4.2299999999999995	94	Model 2
37	True	0.5235455204891603	2_3086	2.8238095238095235	6	Model 2
0	True	0.4921104590601265	2_3087	11.474272786037492	173	Model 2
1	True	0.7303478126480046	2_3087	31.76015298427063	175	Model 2
7	True	0.44633631882781505	2_3087	17.34902750843927	169	Model 2
8	True	0.659805100552634	2_3087	25.909090354090353	174	Model 2
10	True	0.4975298369631454	2_3087	10.382464985994396	165	Model 2
11	True	0.7700660563225765	2_3087	22.2468429936077	161	Model 2
15	True	0.6351069432366071	2_3087	21.590290885585002	160	Model 2
22	True	0.46513836387559027	2_3087	4.3999999999999995	9	Model 2
36	True	0.9812356229931285	2_3087	31.20697335344394	175	Model 2
0	True	1.1478916294344275	2_3091	15.241428571428573	26	Model 2
1	True	0.8868821211945138	2_3091	7.065714285714285	33	Model 2
2	True	0.5479089238974723	2_3091	7.954761904761905	10	Model 2
22	True	0.6697101058490311	2_3091	6.279411764705882	8	Model 2
46	True	0.40173276031446015	2_3091	2.7714285714285714	3	Model 2
56	True	0.49108491017032196	2_3091	3.0357142857142856	3	Model 2
61	True	0.438782196903131	2_3091	2.7828571428571434	3	Model 2
63	True	0.9119730658881571	2_3091	26.561190476190475	46	Model 2
69	True	1.1608285497295043	2_3091	24.220714285714283	93	Model 2
72	True	0.8547869855323693	2_3091	15.186606398949198	45	Model 2
79	True	0.795299952823722	2_3091	15.830904423561623	74	Model 2
83	True	0.3191764929373933	2_3091	4.458333333333334	14	Model 2
85	True	0.18283686271794303	2_3091	1.3583333333333325	13	Model 2
89	True	0.6634126779172234	2_3091	6.899999999999999	7	Model 2
90	True	0.7921568667217467	2_3091	25.60098541980895	37	Model 2
0	True	0.37793096582527747	2_3103	25.525071518519795	198	Model 2
2	True	0.2707802201676933	2_3103	29.09616211374832	189	Model 2
3	True	0.3561597182616875	2_3103	27.495665445665445	196	Model 2
7	True	0.37112489390472564	2_3103	7.877589175801844	174	Model 2
10	True	0.3003607262008884	2_3103	23.363786551809177	181	Model 2
12	True	0.31000085183993686	2_3103	29.451011026447127	177	Model 2
16	True	0.3068371300516064	2_3103	8.436291636291635	172	Model 2
17	True	0.22225432023383085	2_3103	12.50990404366875	161	Model 2
19	True	0.2379991778775467	2_3103	2.8	153	Model 2
44	True	0.30120055067858637	2_3103	2.3771475256769374	102	Model 2
55	True	0.35594628105335	2_3103	0.9587301587301585	78	Model 2
61	True	0.21615281929280147	2_3103	1.475238095238095	66	Model 2
4	True	1.9791880496970518	2_3107	11.583333333333332	13	Model 2
14	True	3.8458109408240655	2_3107	26.086232133879193	48	Model 2
16	True	4.12100679904924	2_3107	23.6728021978022	46	Model 2
18	True	2.0318413017256307	2_3107	16.305014005602242	48	Model 2
20	True	0.5820883373002712	2_3107	2.6999999999999984	3	Model 2
21	True	1.1689486977869141	2_3107	5.68	6	Model 2
38	True	1.2893737049544451	2_3107	13.24047619047619	16	Model 2
110	True	3.6637048616783	2_3107	14.524999999999999	19	Model 2
124	True	3.525112514646989	2_3107	32.16481684981685	57	Model 2
1	True	1.1095591738170076	2_3112	2.1	2	Model 2
18	True	1.08701521934996	2_3112	1.9600000000000004	3	Model 2
21	True	1.6094008892629734	2_3112	2.452380952380952	3	Model 2
22	True	29.222952023586583	2_3112	90.81595238095238	129	Model 2
30	True	10.104646982858798	2_3112	15.625	15	Model 2
31	True	6.993930702090095	2_3112	26.250952380952384	29	Model 2
50	True	4.1359026087889434	2_3112	9.279285714285715	11	Model 2
55	True	2.678691926158305	2_3112	5.250000000000002	5	Model 2
62	True	2.694353157297427	2_3112	8.616666666666667	11	Model 2
21	True	1.0818163465842778	2_3124	4.699999999999999	7	Model 2
140	True	2.110136522116115	2_3124	15.452380952380953	16	Model 2
147	True	1.4470465681285494	2_3124	4.260476190476191	5	Model 2
154	True	4.109628856280152	2_3124	20.048809523809524	27	Model 2
162	True	0.727941326922911	2_3124	2.5	3	Model 2
174	True	0.5713229726225088	2_3124	1.7500000000000007	3	Model 2
274	True	1.124781862221437	2_3124	6.3000000000000025	7	Model 2
302	True	0.835639037667292	2_3124	1.7333333333333323	2	Model 2
326	True	0.5940848152556081	2_3124	1.4857142857142864	2	Model 2
343	True	0.6359634962027215	2_3124	3.0952380952380913	3	Model 2
2	True	1.2746744450995406	2_3125	13.696666666666665	16	Model 2
50	True	0.6341454620198932	2_3125	4.633333333333333	7	Model 2
76	True	0.4889194462634736	2_3125	2.6333333333333333	4	Model 2
87	True	1.101170080635807	2_3125	2.9047619047619047	3	Model 2
92	True	2.8669013321642605	2_3125	22.93333333333333	25	Model 2
93	True	6.087571135994768	2_3125	43.05	114	Model 2
94	True	2.2407158697268525	2_3125	12.25	12	Model 2
95	True	3.980163484043288	2_3125	49.21666666666667	54	Model 2
102	True	3.8952722923423444	2_3125	10.092857142857142	115	Model 2
0	True	6.506929639114437	2_3126	23.951360077830667	65	Model 2
1	True	1.4212813772479647	2_3126	2.1676470588235293	67	Model 2
2	True	2.093846129665249	2_3126	16.338442146089204	28	Model 2
18	True	2.430699712932061	2_3126	13.594491129785249	45	Model 2
20	True	4.253394701424314	2_3126	13.146434937611408	30	Model 2
28	True	1.0910763443077622	2_3126	1.869047619047619	5	Model 2
37	True	0.5963969460478344	2_3126	1.9666666666666661	4	Model 2
53	True	2.659930125242206	2_3126	18.147899159663865	21	Model 2
54	True	4.937649841859981	2_3126	29.71749766573296	101	Model 2
61	True	1.7221506445339791	2_3126	19.147271557271555	60	Model 2
62	True	2.1178782083327796	2_3126	8.02382087970323	47	Model 2
68	True	0.5105536515381466	2_3126	1.22888888888889	11	Model 2
72	True	2.956264012302134	2_3126	18.518571428571434	24	Model 2
6	True	0.7550916238070556	2_3130	4.899943977591036	8	Model 2
56	True	0.503177852548793	2_3130	1.9666666666666672	3	Model 2
61	True	0.8040450214476392	2_3130	4.766666666666666	5	Model 2
78	True	0.7327740521184077	2_3130	2.7300000000000004	3	Model 2
91	True	0.7235768184311145	2_3130	2.5	3	Model 2
122	True	2.0828509949901353	2_3130	9.583333333333332	10	Model 2
213	True	0.797798222842164	2_3130	5.91666666666667	10	Model 2
216	True	0.7708380067948877	2_3130	3.683333333333332	4	Model 2
228	True	0.6890586327718137	2_3130	4.2500000000000036	5	Model 2
243	True	0.9069544287543313	2_3130	2.8214285714285703	3	Model 2
285	True	0.5919711675709405	2_3130	2.1428571428571432	3	Model 2
286	True	0.4758830060490227	2_3130	1.0714285714285727	2	Model 2
325	True	1.025666579320102	2_3130	3.999999999999992	4	Model 2
1	True	1.3924495540014663	2_3136	9.75	10	Model 2
5	True	1.1208690050607208	2_3136	20.30980463980464	162	Model 2
7	True	1.4953147376670577	2_3136	39.09280405868641	184	Model 2
8	True	0.5678498915683989	2_3136	12.982153532741767	173	Model 2
13	True	0.1792360115320203	2_3136	1.5136048265460027	154	Model 2
14	True	0.6322837770428835	2_3136	18.24344002402826	161	Model 2
20	True	1.2686626630400053	2_3136	31.01296056884292	135	Model 2
21	True	1.5333107674899744	2_3136	10.433333333333334	105	Model 2
23	True	1.0148493290477802	2_3136	18.308394742512387	137	Model 2
27	True	0.6313978676600243	2_3136	4.931904761904762	46	Model 2
45	True	1.1789464309531579	2_3136	7.75	8	Model 2
0	True	0.30965221449145686	2_3137	4.2333333333333325	177	Model 2
1	True	0.5801993580699641	2_3137	21.663249299719887	198	Model 2
2	True	0.5852370635539064	2_3137	24.775634920634918	193	Model 2
3	True	0.5700583078174579	2_3137	24.501361416361416	187	Model 2
5	True	0.6009712724077358	2_3137	21.143492063492065	188	Model 2
6	True	0.5201032827981388	2_3137	16.490726495726495	189	Model 2
8	True	0.3183541159277353	2_3137	5.640476190476191	185	Model 2
18	True	0.9485260930600068	2_3137	22.680714285714284	184	Model 2
20	True	0.7652705023828588	2_3137	27.000689865689864	183	Model 2
